anno;cantone;CPA_2_1_descr;misura;statistica;valore
2019;Ticino;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;55 Servizi di alloggio;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;55 Servizi di alloggio;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;55 Servizi di alloggio;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;55 Servizi di alloggio;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;58 Servizi di editoria;Tot_congiunturale_in_fr.;esportazioni;6678426.22
2019;Ticino;58 Servizi di editoria;Tot_congiunturale_in_fr.;importazioni;31557401.09
2019;Ticino;58 Servizi di editoria;Tot_complessivo_in_fr.;esportazioni;6678426.22
2019;Ticino;58 Servizi di editoria;Tot_complessivo_in_fr.;importazioni;31557401.09
2019;Ticino;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;esportazioni;618991.88
2019;Ticino;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;importazioni;1627966.19
2019;Ticino;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;esportazioni;618991.88
2019;Ticino;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;importazioni;1627966.19
2019;Ticino;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;63 Servizi d'informazione;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;63 Servizi d'informazione;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;63 Servizi d'informazione;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;63 Servizi d'informazione;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;68 Servizi immobiliari;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;68 Servizi immobiliari;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;68 Servizi immobiliari;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;68 Servizi immobiliari;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;esportazioni;31.16
2019;Ticino;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;importazioni;13928.91
2019;Ticino;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;esportazioni;31.16
2019;Ticino;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;importazioni;13928.91
2019;Ticino;75 Servizi veterinari;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;75 Servizi veterinari;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;75 Servizi veterinari;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;75 Servizi veterinari;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;78 Servizi del lavoro;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;78 Servizi del lavoro;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;78 Servizi del lavoro;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;78 Servizi del lavoro;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;85 Servizi di istruzione;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;85 Servizi di istruzione;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;85 Servizi di istruzione;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;85 Servizi di istruzione;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;86 Servizi sanitari;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;86 Servizi sanitari;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;86 Servizi sanitari;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;86 Servizi sanitari;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;esportazioni;5473662.72
2019;Ticino;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;importazioni;9352293.67
2019;Ticino;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;esportazioni;5620114.62
2019;Ticino;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;importazioni;1596178.5
2019;Ticino;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;esportazioni;0
2019;Ticino;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;importazioni;0
2019;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;esportazioni;0
2019;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;importazioni;0
2019;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;esportazioni;0
